Country Name,Country Code,Series Name,Series Code,2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
South Sudan,SSD,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0.449438202247191,0.423728813559322,0.409836065573771,..,..
Spain,ESP,"Population, total",SP.POP.TOTL,46773055,46620045,46480882,46447697,46443959
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,28562.2932404629,29210.0934234591,29600.4722482852,25683.8456530241,26528.4917900799
Spain,ESP,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,29.5847480115125,39.5835776084137,40.1052558838185,..,..
Sri Lanka,LKA,"Population, total",SP.POP.TOTL,20425000,20585000,20771000,20966000,21203000
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,3350.52137495275,3610.28937355,3820.54099418849,3844.89122995401,3835.39481711341
Sri Lanka,LKA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,29.2412402319133,59.8769026033436,39.2023112109783,..,..
St. Kitts and Nevis,KNA,"Population, total",SP.POP.TOTL,52591,53169,53739,54288,54821
St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,13965.558111971,14823.7485920158,15775.8459440106,16144.9778137997,16725.2796474992
St. Kitts and Nevis,KNA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,3.58126721763085,4.09090909090909,4.09090909090909,..,..
St. Lucia,LCA,"Population, total",SP.POP.TOTL,174835,175660,176421,177206,178015
St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,7428.80663143768,7503.42812925643,7857.27679601425,8076.11313219475,7744.44517263943
St. Lucia,LCA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0,0,0,..,..
St. Martin (French part),MAF,"Population, total",SP.POP.TOTL,30959,31264,31530,31754,31949
St. Martin (French part),MAF,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..
St. Martin (French part),MAF,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Population, total",SP.POP.TOTL,109328,109320,109357,109455,109643
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,6338.11778081316,6597.21138079169,6656.29831482955,6739.60582481893,7030.05714505765
St. Vincent and the Grenadines,VCT,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,21.5033039647577,22,21.9971738106453,..,..
Sub-Saharan Africa,SSF,"Population, total",SP.POP.TOTL,926548177.077234,952278631.610082,978625081.739162,1005570800.68203,1033106135
Sub-Saharan Africa,SSF,GDP per capita (current US$),NY.GDP.PCAP.CD,1735.38586456228,1777.80748484129,1813.83433983977,1592.24442659636,1449.99735756316
Sub-Saharan Africa,SSF,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,23.8518378884014,24.3972552656354,26.3697894679121,..,..
Sub-Saharan Africa (excluding high income),SSA,"Population, total",SP.POP.TOTL,926459874.077234,952188682.610082,978533722.739162,1005477381.68203,1033011458
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (current US$),NY.GDP.PCAP.CD,1734.32710954694,1776.4930637366,1812.54945783542,1590.96212618176,1448.74781866277
Sub-Saharan Africa (excluding high income),SSA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,23.8710269642237,24.4158669004956,26.3898849952635,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population, total",SP.POP.TOTL,926548177.077234,952278631.610082,978625081.739162,1005570800.68203,1033106135
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (current US$),NY.GDP.PCAP.CD,1735.38586456228,1777.80748484129,1813.83433983977,1592.24442659636,1449.99735756316
Sub-Saharan Africa (IDA & IBRD countries),TSS,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,23.8518378884014,24.3972552656354,26.3697894679121,..,..
Sudan,SDN,"Population, total",SP.POP.TOTL,35990192,36849918,37737913,38647803,39578828
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,1892.89435161374,1955.66079918474,2176.89802874983,2513.88466117983,2415.03816212562
Sudan,SDN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,70.1462484103434,80.853753403345,78.3491561181435,..,..
Suriname,SUR,"Population, total",SP.POP.TOTL,537077,542540,547928,553208,558368
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,9272.41345281961,9484.56809775791,9564.40638296649,8818.98256581516,6484.43273109527
Suriname,SUR,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,63.2352941176471,59.9358974358974,62.3394495412844,..,..
Swaziland,SWZ,"Population, total",SP.POP.TOTL,1248158,1271456,1295097,1319011,1343098
Swaziland,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,3851.50154710125,3598.70597235706,3464.0351690292,3136.92511032337,2775.15390848176
Swaziland,SWZ,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,43.792216146671,40.6578501186843,53.2627865961199,..,..
Sweden,SWE,"Population, total",SP.POP.TOTL,9519374,9600379,9696110,9799186,9903122
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,57134.0770682404,60283.24522267,59180.1989776727,50585.2584706067,51599.868867777
Sweden,SWE,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,59.0677497656757,54.0334964811051,55.8376857652682,..,..
Switzerland,CHE,"Population, total",SP.POP.TOTL,7996861,8089346,8188649,8282396,8372098
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,83164.3879543217,84658.8876757562,85814.5885735953,80989.8402358305,78812.6506872985
Switzerland,CHE,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,59.4746110948048,59.1938300349243,58.0154631822202,..,..
Syrian Arab Republic,SYR,"Population, total",SP.POP.TOTL,20420701,19809141,19203090,18734987,18430453
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..
Syrian Arab Republic,SYR,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,9.746477176924,12.0322464204067,13.8083402375035,..,..
Tajikistan,TJK,"Population, total",SP.POP.TOTL,7995062,8177809,8362745,8548651,8734951
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,954.720525255865,1040.21441228998,1104.45901890381,918.677154325296,795.843864367519
Tajikistan,TJK,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,99.5640391186521,99.7429155711364,97.1345313258864,..,..
Tanzania,TZA,"Population, total",SP.POP.TOTL,49082997,50636595,52234869,53879957,55572201
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,820.156289803745,901.731430290916,950.374313843269,872.294093320544,879.193814026315
Tanzania,TZA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,32.1882268742172,29.5068170341693,42.2897571956906,..,..
Thailand,THA,"Population, total",SP.POP.TOTL,67843979,68143065,68416772,68657600,68863514
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,5859.9156220989,6171.26244433996,5941.84070966336,5814.86313441588,5907.91343151532
Thailand,THA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,8.39087073264288,8.27793001871879,9.0830554451682,..,..
Timor-Leste,TLS,"Population, total",SP.POP.TOTL,1156760,1184366,1212814,1240977,1268671
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,1117.7772398769,1107.76567378665,1153.51570809704,1161.76093513417,..
Timor-Leste,TLS,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0,0,0,..,..
Togo,TGO,"Population, total",SP.POP.TOTL,6859482,7042948,7228915,7416802,7606374
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,563.689424743521,579.43480503892,620.131848879102,551.130834550516,578.461693648613
Togo,TGO,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,84.6846846846847,81.7204301075269,88.0281690140845,..,..
Tonga,TON,"Population, total",SP.POP.TOTL,104951,105328,105782,106364,107122
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,4501.54246241052,4266.55717394961,4192.34975784769,4093.77538663356,3688.87463594593
Tonga,TON,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0,3.84521598859565,4.57836183354411,..,..
Trinidad and Tobago,TTO,"Population, total",SP.POP.TOTL,1341588,1348248,1354493,1360092,1364962
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,19152.0530067631,19607.8328329043,19325.2428277344,17321.8337317826,15377.0988055665
Trinidad and Tobago,TTO,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0,0,0,..,..
Tunisia,TUN,"Population, total",SP.POP.TOTL,10886668,11014558,11143908,11273661,11403248
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,4137.55402148336,4199.47025312957,4271.6817023764,3828.09158901884,3688.64637468078
Tunisia,TUN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,1.72194230662754,2.33393177737881,3.09083263246426,..,..
Turkey,TUR,"Population, total",SP.POP.TOTL,74569867,75787333,77030628,78271472,79512426
Turkey,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,11720.3084269453,12542.9356514213,12127.2252150798,10979.5256914159,10787.609339044
Turkey,TUR,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,27.2305174199152,28.8231717980962,20.8871937546386,..,..
Turkmenistan,TKM,"Population, total",SP.POP.TOTL,5267839,5366277,5466241,5565284,5662544
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,6675.26295437575,7304.42052462986,7962.36582439665,6432.66876792426,6389.33414279619
Turkmenistan,TKM,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0,0,0,..,..
Turks and Caicos Islands,TCA,"Population, total",SP.POP.TOTL,32431,33108,33739,34339,34900
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..
Turks and Caicos Islands,TCA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0,0,0,..,..
Tuvalu,TUV,"Population, total",SP.POP.TOTL,10725,10819,10908,11001,11097
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,3718.01871077083,3542.13508909017,3415.81315754314,2970.02797384009,3083.61525088619
Tuvalu,TUV,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0,0,0,..,..
Uganda,UGA,"Population, total",SP.POP.TOTL,36306796,37553726,38833338,40144870,41487965
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,647.704741018769,662.492290296668,719.172669004317,693.896382856584,615.308803182525
Uganda,UGA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,65.3407584195174,68.0205529728407,78.6014672928753,..,..
Ukraine,UKR,"Population, total",SP.POP.TOTL,45593300,45489600,45271947,45154029,45004645
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,3855.4212801318,4029.71550372131,3104.65829575449,2124.66266591114,2185.72803066435
Ukraine,UKR,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,5.66335455704945,7.80099738779387,5.5854746884136,..,..
United Arab Emirates,ARE,"Population, total",SP.POP.TOTL,8900453,9006263,9070867,9154302,9269612
United Arab Emirates,ARE,GDP per capita (current US$),NY.GDP.PCAP.CD,42112.2356483963,43350.6426817411,44449.7403487138,39101.7468901055,37622.2074575932
United Arab Emirates,ARE,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0,0.0941424563649715,0.273688613280717,..,..
United Kingdom,GBR,"Population, total",SP.POP.TOTL,63700300,64128226,64613160,65128861,65637239
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,41538.3072616553,42407.3710146402,46412.1172713997,43929.6908131028,39899.3883948894
United Kingdom,GBR,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,11.5779665905007,15.1267037926931,19.4392367620714,..,..
United States,USA,"Population, total",SP.POP.TOTL,313998379,316204908,318563456,320896618,323127513
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,51450.1222950581,52787.0269489935,54598.5506887519,56207.0367472679,57466.7871132348
United States,USA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,12.0073970634651,12.6379191222813,12.9538270902926,..,..
Upper middle income,UMC,"Population, total",SP.POP.TOTL,2501989805.07723,2521454986.61008,2541065424.73916,2560411825.68203,2579909675
Upper middle income,UMC,GDP per capita (current US$),NY.GDP.PCAP.CD,8050.14590242058,8516.52738124694,8696.988522832,8076.64871972574,7937.28820925585
Upper middle income,UMC,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,23.5631102825977,23.7078908102566,24.6679006112697,..,..
Uruguay,URY,"Population, total",SP.POP.TOTL,3396777,3408005,3419546,3431552,3444006
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,15092.0681932945,16881.2056763151,16737.8982699805,15524.842466271,15220.5660250684
Uruguay,URY,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,61.7438897801265,80.878065511919,90.9153792944432,..,..
Uzbekistan,UZB,"Population, total",SP.POP.TOTL,29774500,30243200,30757700,31298900,31848200
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,1740.4682979775,1907.55123335561,2050.44841384558,2137.57685230278,2110.64787239513
Uzbekistan,UZB,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,21.352380952381,21.3284132841328,21.3537906137184,..,..
Vanuatu,VUT,"Population, total",SP.POP.TOTL,247485,253142,258850,264603,270402
Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,3158.58688044147,3167.34305591771,3148.3651032298,2805.83414035745,2860.56647483229
Vanuatu,VUT,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,15.3674832962138,15.0664697193501,15.3153153153153,..,..
"Venezuela, RB",VEN,"Population, total",SP.POP.TOTL,29893080,30317848,30738378,31155134,31568179
"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,12755.0000818807,12237.2240641963,..,..,..
"Venezuela, RB",VEN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,67.411407856773,67.8345241961676,68.2632386559359,..,..
Vietnam,VNM,"Population, total",SP.POP.TOTL,88809200,89759500,90728900,91713300,92701100
Vietnam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,1754.5479738641,1907.56438167972,2052.31908380089,2107.01292734572,2185.69028246406
Vietnam,VNM,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,45.0192189944894,41.6620020151295,41.6498122955299,..,..
Virgin Islands (U.S.),VIR,"Population, total",SP.POP.TOTL,105275,104737,104170,103574,102951
Virgin Islands (U.S.),VIR,GDP per capita (current US$),NY.GDP.PCAP.CD,38898.1239610544,35937.634264873,34789.2867428242,36350.8216347732,..
Virgin Islands (U.S.),VIR,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0.0752700614189953,0.0800675638621083,0.765605375940336,..,..
West Bank and Gaza,PSE,"Population, total",SP.POP.TOTL,4046901,4169506,4294682,4422143,4551566
West Bank and Gaza,PSE,GDP per capita (current US$),NY.GDP.PCAP.CD,2787.16973802917,2992.20099455427,2960.77800405245,2865.80510851865,2943.4045337363
West Bank and Gaza,PSE,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0,0,0,..,..
World,WLD,"Population, total",SP.POP.TOTL,7097400665.07723,7182860114.61008,7268986175.73916,7355220411.68203,7442135578
World,WLD,GDP per capita (current US$),NY.GDP.PCAP.CD,10539.3919774733,10709.4734294198,10850.2227280248,10130.1817166557,10150.7882814935
World,WLD,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,20.8908567664757,21.6689403244408,22.3490270250265,..,..
"Yemen, Rep.",YEM,"Population, total",SP.POP.TOTL,24909969,25576322,26246327,26916207,27584213
"Yemen, Rep.",YEM,GDP per capita (current US$),NY.GDP.PCAP.CD,1421.17157469387,1580.18160062955,1647.03365674887,1401.90331929928,990.334773954632
"Yemen, Rep.",YEM,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0,0,0,..,..
Zambia,ZMB,"Population, total",SP.POP.TOTL,14699937,15153210,15620974,16100587,16591390
Zambia,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,1734.93061223334,1850.79335943919,1738.08820161939,1313.88964550765,1178.38790501204
Zambia,ZMB,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,99.8544631306598,99.8571428571429,97.1630224190423,..,..
Zimbabwe,ZWE,"Population, total",SP.POP.TOTL,14710826,15054506,15411675,15777451,16150362
Zimbabwe,ZWE,GDP per capita (current US$),NY.GDP.PCAP.CD,955.648465966493,1011.22739597035,1027.40746219992,1018.69308293209,1008.59733051185
Zimbabwe,ZWE,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,60.393349994567,53.9393939393939,55.6220692407463,..,..
,,,,,,,,
,,,,,,,,
,,,,,,,,
Data from database: World Development Indicators,,,,,,,,
Last Updated: 10/12/2017,,,,,,,,
